index,Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
164,Mon Jun 19 2023 17:51:56,1672.6257,262158.0,string,262144
178,Tue Jun 20 2023 23:17:52,285.9155,262158.0,string,262144
185,Tue Jun 20 2023 23:21:09,1881.0313,262158.0,string,262144
206,Tue Jun 20 2023 23:36:03,595.2783,262158.0,string,262144
213,Tue Jun 20 2023 23:40:48,293.0079,262158.0,string,262144
227,Mon Jun 19 2023 18:29:13,1983.1148,262158.0,string,262144
255,Mon Jun 19 2023 18:40:14,1687.5562,262158.0,string,262144
269,Mon Jun 19 2023 18:47:37,1649.6515,262158.0,string,262144
276,Mon Jun 19 2023 18:49:29,426.1251,262158.0,string,262144
283,Wed Jun 21 2023 00:04:05,329.3573,262158.0,string,262144
290,Wed Jun 21 2023 00:15:53,1401.8765,262158.0,string,262144
297,Wed Jun 21 2023 00:20:11,261.8427,262158.0,string,262144
304,Wed Jun 21 2023 00:22:12,189.1895,262158.0,string,262144
318,Wed Jun 21 2023 00:35:08,111.1384,262158.0,string,262144
332,Wed Jun 21 2023 00:41:01,1569.5774,262158.0,string,262144
11,Mon Jun 19 2023 18:32:27,1563.0616,1048832.0,string,1048576
18,Mon Jun 19 2023 18:35:20,3596.9537,1048832.0,string,1048576
25,Mon Jun 19 2023 18:39:13,1445.7341,1048832.0,string,1048576
32,Mon Jun 19 2023 18:42:04,2523.1574,1048832.0,string,1048576
39,Mon Jun 19 2023 18:46:36,287.2794,1048832.0,string,1048576
46,Mon Jun 19 2023 18:50:55,185.368,1048832.0,string,1048576
60,Wed Jun 21 2023 00:04:08,3125.5981,1048832.0,string,1048576
67,Wed Jun 21 2023 00:06:04,1831.0028,1048832.0,string,1048576
74,Wed Jun 21 2023 00:20:13,2545.7614,1048832.0,string,1048576
81,Wed Jun 21 2023 00:21:10,1185.6851,1048832.0,string,1048576
88,Wed Jun 21 2023 00:27:41,345.1149,1048832.0,string,1048576
95,Wed Jun 21 2023 00:28:39,2493.7848,1048832.0,string,1048576
102,Wed Jun 21 2023 00:37:55,2467.1192,1048832.0,string,1048576
109,Wed Jun 21 2023 00:40:10,179.1,1048832.0,string,1048576
116,Mon Jun 19 2023 17:29:14,1935.3223,1048832.0,string,1048576
123,Mon Jun 19 2023 17:32:30,1966.2558,1048832.0,string,1048576
130,Mon Jun 19 2023 17:33:35,1724.3394,1048832.0,string,1048576
137,Mon Jun 19 2023 17:39:14,1519.2464,1048832.0,string,1048576
144,Mon Jun 19 2023 17:40:16,1881.4351,1048832.0,string,1048576
151,Mon Jun 19 2023 17:46:36,315.1078,1048832.0,string,1048576
158,Mon Jun 19 2023 17:47:39,1751.5877,1048832.0,string,1048576
179,Tue Jun 20 2023 23:17:52,328.6127,1048832.0,string,1048576
186,Tue Jun 20 2023 23:21:10,1084.778,1048832.0,string,1048576
193,Tue Jun 20 2023 23:25:21,386.981,1048832.0,string,1048576
200,Tue Jun 20 2023 23:33:35,5602.9299,1048832.0,string,1048576
207,Tue Jun 20 2023 23:36:04,1343.1801,1048832.0,string,1048576
214,Tue Jun 20 2023 23:40:49,337.09,1048832.0,string,1048576
228,Mon Jun 19 2023 18:29:16,2583.1279,1048832.0,string,1048576
235,Mon Jun 19 2023 18:31:19,3621.7891,1048832.0,string,1048576
242,Mon Jun 19 2023 18:33:35,1808.2102,1048832.0,string,1048576
249,Mon Jun 19 2023 18:37:21,4078.8412,1048832.0,string,1048576
256,Mon Jun 19 2023 18:40:16,1992.6625,1048832.0,string,1048576
263,Mon Jun 19 2023 18:44:44,3631.7127,1048832.0,string,1048576
270,Mon Jun 19 2023 18:47:39,2049.387,1048832.0,string,1048576
277,Mon Jun 19 2023 18:49:33,3726.8375,1048832.0,string,1048576
284,Wed Jun 21 2023 00:04:08,2923.0356,1048832.0,string,1048576
291,Wed Jun 21 2023 00:15:54,637.0086,1048832.0,string,1048576
298,Wed Jun 21 2023 00:20:13,2733.979,1048832.0,string,1048576
305,Wed Jun 21 2023 00:22:53,256.8347,1048832.0,string,1048576
312,Wed Jun 21 2023 00:28:20,395.6234,1048832.0,string,1048576
319,Wed Jun 21 2023 00:35:10,1710.1279,1048832.0,string,1048576
326,Wed Jun 21 2023 00:39:14,428.1865,1048832.0,string,1048576
333,Wed Jun 21 2023 00:41:02,529.2254,1048832.0,string,1048576
5,Mon Jun 19 2023 18:32:08,477.8754,4195305.0,string,4194304
12,Mon Jun 19 2023 18:32:28,595.7956,4195305.0,string,4194304
19,Mon Jun 19 2023 18:35:21,756.3047,4195305.0,string,4194304
26,Mon Jun 19 2023 18:39:14,673.0466,4195305.0,string,4194304
33,Mon Jun 19 2023 18:42:04,459.2275,4195305.0,string,4194304
40,Mon Jun 19 2023 18:46:37,1635.0263,4195305.0,string,4194304
47,Mon Jun 19 2023 18:50:56,511.6373,4195305.0,string,4194304
54,Mon Jun 19 2023 18:53:56,1879.0119,4195305.0,string,4194304
61,Wed Jun 21 2023 00:04:09,703.4983,4195305.0,string,4194304
68,Wed Jun 21 2023 00:06:04,571.7713,4195305.0,string,4194304
75,Wed Jun 21 2023 00:20:14,879.3933,4195305.0,string,4194304
82,Wed Jun 21 2023 00:21:10,473.115,4195305.0,string,4194304
89,Wed Jun 21 2023 00:27:44,3252.6303,4195305.0,string,4194304
96,Wed Jun 21 2023 00:28:41,2050.3043,4195305.0,string,4194304
103,Wed Jun 21 2023 00:37:56,477.7357,4195305.0,string,4194304
110,Wed Jun 21 2023 00:40:12,1909.2701,4195305.0,string,4194304
117,Mon Jun 19 2023 17:29:16,1168.1024,4195305.0,string,4194304
124,Mon Jun 19 2023 17:32:33,2260.2098,4195305.0,string,4194304
131,Mon Jun 19 2023 17:33:35,435.1782,4195305.0,string,4194304
138,Mon Jun 19 2023 17:39:14,475.6427,4195305.0,string,4194304
145,Mon Jun 19 2023 17:40:18,2071.1343,4195305.0,string,4194304
152,Mon Jun 19 2023 17:46:38,1458.8244,4195305.0,string,4194304
166,Mon Jun 19 2023 17:53:19,2131.2458,4195305.0,string,4194304
