Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Wed Jun 21 2023 01:01:02,2438.7674,4195305,string,4194304
Wed Jun 21 2023 01:01:07,4578.5365,16781194,string,16777216
Wed Jun 21 2023 01:08:22,321.4420,4107,string,4096
-,-,-
Wed Jun 21 2023 01:09:44,975.5591,65550,string,65536
-,-,-
Wed Jun 21 2023 01:11:07,2994.7230,1048832,string,1048576
Wed Jun 21 2023 01:11:09,1123.3957,4195305,string,4194304
-,-,-
Wed Jun 21 2023 01:22:07,130.5129,4107,string,4096
Wed Jun 21 2023 01:22:07,86.1986,16398,string,16384
Wed Jun 21 2023 01:22:50,1520.1005,65550,string,65536
Wed Jun 21 2023 01:22:52,1959.8056,262158,string,262144
Wed Jun 21 2023 01:22:54,1591.6083,1048832,string,1048576
Wed Jun 21 2023 01:22:57,2118.2386,4195305,string,4194304
Wed Jun 21 2023 01:23:03,5443.8816,16781194,string,16777216
Wed Jun 21 2023 01:31:43,207.3968,4107,string,4096
-,-,-
-,-,-
-,-,-
Wed Jun 21 2023 01:35:48,3535.1067,1048832,string,1048576
Wed Jun 21 2023 01:36:32,3306.6837,4195305,string,4194304
-,-,-
Wed Jun 21 2023 01:47:32,2558.9347,4107,string,4096
Wed Jun 21 2023 01:47:34,1539.8165,16398,string,16384
