Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Wed Jun 21 2023 00:48:54,2690.4065,1048832,string,1048576
Wed Jun 21 2023 00:48:55,478.9836,4195305,string,4194304
Wed Jun 21 2023 00:48:58,3540.3608,16781194,string,16777216
Wed Jun 21 2023 00:51:56,13927.6691,4107,string,4096
Wed Jun 21 2023 00:51:56,155.7779,16398,string,16384
Wed Jun 21 2023 00:51:58,1436.4077,65550,string,65536
Wed Jun 21 2023 00:51:58,199.0142,262158,string,262144
Wed Jun 21 2023 00:52:00,1190.0593,1048832,string,1048576
Wed Jun 21 2023 00:52:00,593.1743,4195305,string,4194304
Wed Jun 21 2023 00:52:06,5133.6897,16781194,string,16777216
Wed Jun 21 2023 01:08:22,250.2743,4107,string,4096
Wed Jun 21 2023 01:08:22,172.9168,16398,string,16384
Wed Jun 21 2023 01:09:03,266.6817,65550,string,65536
Wed Jun 21 2023 01:09:03,314.7590,262158,string,262144
Wed Jun 21 2023 01:09:06,2504.1627,1048832,string,1048576
-,-,-
Wed Jun 21 2023 01:11:09,2304.0614,16781194,string,16777216
Wed Jun 21 2023 01:12:40,1705.1121,4107,string,4096
Wed Jun 21 2023 01:12:40,34.7486,16398,string,16384
Wed Jun 21 2023 01:12:42,1338.6447,65550,string,65536
Wed Jun 21 2023 01:12:42,47.7221,262158,string,262144
Wed Jun 21 2023 01:12:44,2059.2853,1048832,string,1048576
Wed Jun 21 2023 01:12:45,623.9149,4195305,string,4194304
Wed Jun 21 2023 01:12:48,2761.7578,16781194,string,16777216
Wed Jun 21 2023 01:31:43,192.0847,4107,string,4096
Wed Jun 21 2023 01:31:43,168.7083,16398,string,16384
-,-,-
Wed Jun 21 2023 01:33:04,359.8756,262158,string,262144
Wed Jun 21 2023 01:33:07,2778.1800,1048832,string,1048576
Wed Jun 21 2023 01:33:07,499.3103,4195305,string,4194304
Wed Jun 21 2023 01:33:09,1417.8691,16781194,string,16777216
Wed Jun 21 2023 01:38:03,1737.5138,4107,string,4096
Wed Jun 21 2023 01:38:04,1322.7453,16398,string,16384
Wed Jun 21 2023 01:38:05,134.6744,65550,string,65536
Wed Jun 21 2023 01:38:07,1846.0653,262158,string,262144
Wed Jun 21 2023 01:38:07,255.1538,1048832,string,1048576
Wed Jun 21 2023 01:38:09,1924.3600,4195305,string,4194304
Wed Jun 21 2023 01:38:12,2131.1970,16781194,string,16777216
Wed Jun 21 2023 01:57:06,210.9635,4107,string,4096
Wed Jun 21 2023 01:57:06,167.0949,16398,string,16384
-,-,-
Wed Jun 21 2023 01:58:27,384.4313,262158,string,262144
Wed Jun 21 2023 01:58:30,2522.4723,1048832,string,1048576
Wed Jun 21 2023 01:58:30,450.2512,4195305,string,4194304
Wed Jun 21 2023 01:59:19,8644.3841,16781194,string,16777216
Wed Jun 21 2023 02:00:00,302.8695,4107,string,4096
Wed Jun 21 2023 02:00:41,1332.6976,16398,string,16384
Wed Jun 21 2023 02:00:43,1290.6233,65550,string,65536
Wed Jun 21 2023 02:00:43,59.8985,262158,string,262144
Wed Jun 21 2023 02:00:45,1388.3442,1048832,string,1048576
Wed Jun 21 2023 02:00:47,1753.7766,4195305,string,4194304
Wed Jun 21 2023 02:00:50,3029.0718,16781194,string,16777216
