index,Date,Retrieval Time (ms),Type,Size (Bytes)
136,Sun Jun 18 2023 23:13:37,2598.1702,string,4194304
143,Sun Jun 18 2023 23:15:02,3155.3053,string,4194304
150,Sun Jun 18 2023 23:15:47,3774.0289,string,4194304
157,Sun Jun 18 2023 23:16:34,3753.5764,string,4194304
164,Tue Jun 13 2023 21:34:12,2165.56,string,4194304
171,Tue Jun 13 2023 21:34:44,3024.2494,string,4194304
185,Tue Jun 13 2023 21:37:59,2513.7953,string,4194304
192,Tue Jun 13 2023 21:39:06,2225.8755,string,4194304
199,Tue Jun 13 2023 21:45:02,3714.4857,string,4194304
206,Tue Jun 13 2023 21:45:31,2436.7996,string,4194304
213,Tue Jun 13 2023 21:46:30,2219.4412,string,4194304
220,Tue Jun 13 2023 21:48:36,3202.6156,string,4194304
227,Tue Jun 13 2023 21:49:43,3022.8968,string,4194304
234,Sun Jun 18 2023 22:43:07,3471.5798,string,4194304
241,Sun Jun 18 2023 22:43:42,2946.863,string,4194304
248,Sun Jun 18 2023 22:45:13,3252.1573,string,4194304
255,Sun Jun 18 2023 22:45:58,3388.0,string,4194304
262,Sun Jun 18 2023 22:46:46,3205.3874,string,4194304
269,Tue Jun 13 2023 22:16:47,2389.6368,string,4194304
276,Tue Jun 13 2023 22:17:16,2439.6576,string,4194304
283,Tue Jun 13 2023 22:18:17,2686.8193,string,4194304
290,Tue Jun 13 2023 22:20:23,2826.5897,string,4194304
297,Tue Jun 13 2023 22:21:29,3012.2717,string,4194304
304,Tue Jun 13 2023 22:27:20,3418.1781,string,4194304
311,Tue Jun 13 2023 22:27:47,2679.8133,string,4194304
318,Tue Jun 13 2023 22:28:50,2497.5165,string,4194304
325,Tue Jun 13 2023 22:30:56,2498.9146,string,4194304
332,Tue Jun 13 2023 22:32:03,2803.1656,string,4194304
339,Sun Jun 18 2023 23:01:30,2883.4933,string,4194304
346,Sun Jun 18 2023 23:02:05,2677.992,string,4194304
353,Sun Jun 18 2023 23:03:39,3096.315,string,4194304
360,Sun Jun 18 2023 23:04:23,3971.9414,string,4194304
367,Sun Jun 18 2023 23:05:09,2924.0272,string,4194304
374,Tue Jun 13 2023 21:55:34,2686.9642,string,4194304
381,Tue Jun 13 2023 21:56:05,2655.6803,string,4194304
388,Tue Jun 13 2023 21:57:10,2722.2775,string,4194304
395,Tue Jun 13 2023 21:59:12,2385.0049,string,4194304
402,Tue Jun 13 2023 22:00:17,2628.5321,string,4194304
409,Tue Jun 13 2023 22:06:09,2935.5304,string,4194304
416,Tue Jun 13 2023 22:06:39,2464.7412,string,4194304
423,Tue Jun 13 2023 22:07:45,2540.2883,string,4194304
430,Tue Jun 13 2023 22:09:50,2462.1835,string,4194304
437,Tue Jun 13 2023 22:10:54,2812.498,string,4194304
444,Sun Jun 18 2023 22:52:20,3687.2889,string,4194304
451,Sun Jun 18 2023 22:52:55,3242.7548,string,4194304
458,Sun Jun 18 2023 22:54:25,3857.1365,string,4194304
465,Sun Jun 18 2023 22:55:07,4002.0667,string,4194304
472,Sun Jun 18 2023 22:55:53,3374.5349,string,4194304
6,Tue Jun 13 2023 20:18:35,10991.225,string,16777216
13,Tue Jun 13 2023 20:31:19,9803.9386,string,16777216
20,Tue Jun 13 2023 20:54:42,9752.9082,string,16777216
27,Tue Jun 13 2023 20:59:14,10895.2057,string,16777216
34,Tue Jun 13 2023 21:00:14,8849.3804,string,16777216
41,Tue Jun 13 2023 21:12:43,9497.25,string,16777216
48,Tue Jun 13 2023 21:13:33,10387.852,string,16777216
69,Tue Jun 13 2023 21:18:20,10436.153,string,16777216
76,Tue Jun 13 2023 21:23:42,9973.7956,string,16777216
107,Sun Jun 18 2023 22:22:37,9047.4931,string,16777216
130,Sun Jun 18 2023 23:13:16,7178.8397,string,16777216
165,Tue Jun 13 2023 21:34:21,8742.0832,string,16777216
172,Tue Jun 13 2023 21:35:17,10382.7383,string,16777216
179,Tue Jun 13 2023 21:36:38,9782.8789,string,16777216
186,Tue Jun 13 2023 21:38:39,8347.546,string,16777216
193,Tue Jun 13 2023 21:39:47,7364.8014,string,16777216
200,Tue Jun 13 2023 21:45:10,7893.9172,string,16777216
207,Tue Jun 13 2023 21:45:52,9212.5315,string,16777216
221,Tue Jun 13 2023 21:49:15,7149.6484,string,16777216
235,Sun Jun 18 2023 22:43:14,6809.4776,string,16777216
270,Tue Jun 13 2023 22:16:54,6134.0792,string,16777216
284,Tue Jun 13 2023 22:18:55,6160.2747,string,16777216
305,Tue Jun 13 2023 22:27:28,7443.0199,string,16777216
340,Sun Jun 18 2023 23:01:36,5822.6906,string,16777216
347,Sun Jun 18 2023 23:02:23,5960.0825,string,16777216
375,Tue Jun 13 2023 21:55:42,8035.5122,string,16777216
396,Tue Jun 13 2023 21:59:53,7831.4939,string,16777216
410,Tue Jun 13 2023 22:06:17,8063.6517,string,16777216
445,Sun Jun 18 2023 22:52:27,6276.0536,string,16777216
452,Sun Jun 18 2023 22:53:17,9670.4754,string,16777216
