Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Tue Jun 13 2023 00:55:48,48.3432,16398,string,16384
Tue Jun 13 2023 00:55:48,70.3162,65550,string,65536
Tue Jun 13 2023 00:55:48,90.9157,262158,string,262144
Tue Jun 13 2023 00:55:48,124.4950,1048832,string,1048576
Tue Jun 13 2023 00:55:49,159.5994,4195305,string,4194304
Tue Jun 13 2023 00:55:50,523.7464,16781194,string,16777216
Tue Jun 13 2023 01:05:45,1254.3389,4107,string,4096
Tue Jun 13 2023 01:05:45,38.2041,16398,string,16384
Tue Jun 13 2023 01:05:46,51.8038,65550,string,65536
Tue Jun 13 2023 01:05:46,82.0520,262158,string,262144
Tue Jun 13 2023 01:05:46,79.1494,1048832,string,1048576
Tue Jun 13 2023 01:05:46,147.3293,4195305,string,4194304
Tue Jun 13 2023 01:05:47,425.9442,16781194,string,16777216
Sun Jun 18 2023 21:27:08,141.6895,4107,string,4096
Sun Jun 18 2023 21:27:08,141.8775,16398,string,16384
Sun Jun 18 2023 21:27:08,217.3663,65550,string,65536
Sun Jun 18 2023 21:27:09,293.3175,262158,string,262144
Sun Jun 18 2023 21:27:09,319.6653,1048832,string,1048576
Sun Jun 18 2023 21:27:10,441.6690,4195305,string,4194304
Sun Jun 18 2023 21:27:11,947.5269,16781194,string,16777216
Sun Jun 18 2023 21:35:37,5838.5916,4107,string,4096
Sun Jun 18 2023 21:36:18,31.2940,16398,string,16384
Sun Jun 18 2023 21:36:18,43.9262,65550,string,65536
Sun Jun 18 2023 21:36:18,54.3347,262158,string,262144
Sun Jun 18 2023 21:36:18,65.7036,1048832,string,1048576
Sun Jun 18 2023 21:36:19,114.3693,4195305,string,4194304
Sun Jun 18 2023 21:36:19,477.5715,16781194,string,16777216
-,-,-
Sun Jun 18 2023 21:46:21,37.0916,16398,string,16384
Sun Jun 18 2023 21:46:22,53.1860,65550,string,65536
Sun Jun 18 2023 21:46:22,68.3996,262158,string,262144
Sun Jun 18 2023 21:46:22,87.8894,1048832,string,1048576
Sun Jun 18 2023 21:46:22,153.6907,4195305,string,4194304
Sun Jun 18 2023 21:46:23,473.2003,16781194,string,16777216
-,-,-
Sun Jun 18 2023 21:55:45,1540.1361,16398,string,16384
Sun Jun 18 2023 21:55:45,53.3468,65550,string,65536
Sun Jun 18 2023 21:55:45,68.1247,262158,string,262144
Sun Jun 18 2023 21:55:45,77.7485,1048832,string,1048576
Sun Jun 18 2023 21:55:46,164.8373,4195305,string,4194304
Sun Jun 18 2023 21:55:46,531.9387,16781194,string,16777216
