Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Sun Jun 11 2023 20:55:18,1216.7819,16781194,string,16777216
Sun Jun 11 2023 20:55:57,212.7416,4107,string,4096
Sun Jun 11 2023 20:55:57,185.8190,16398,string,16384
Sun Jun 11 2023 20:55:57,155.8925,65550,string,65536
Sun Jun 11 2023 20:55:57,173.0945,262158,string,262144
Sun Jun 11 2023 20:55:57,263.9680,1048832,string,1048576
Sun Jun 11 2023 20:55:58,474.6702,4195305,string,4194304
Sun Jun 11 2023 20:56:00,1798.3117,16781194,string,16777216
Sun Jun 11 2023 20:57:23,139.8162,4107,string,4096
Sun Jun 11 2023 20:57:23,128.6750,16398,string,16384
Sun Jun 11 2023 20:57:23,131.9312,65550,string,65536
Sun Jun 11 2023 20:57:23,149.8830,262158,string,262144
Sun Jun 11 2023 20:57:23,195.4939,1048832,string,1048576
Sun Jun 11 2023 20:57:24,409.3059,4195305,string,4194304
Sun Jun 11 2023 20:57:25,1317.6725,16781194,string,16777216
Sun Jun 11 2023 20:58:01,176.9988,4107,string,4096
Sun Jun 11 2023 20:58:01,190.7881,16398,string,16384
Sun Jun 11 2023 20:58:01,162.5897,65550,string,65536
Sun Jun 11 2023 20:58:01,182.6781,262158,string,262144
Sun Jun 11 2023 20:58:02,212.0656,1048832,string,1048576
Sun Jun 11 2023 20:58:02,489.6214,4195305,string,4194304
Sun Jun 11 2023 20:58:05,2363.3849,16781194,string,16777216
Sun Jun 11 2023 20:58:42,214.6610,4107,string,4096
Sun Jun 11 2023 20:58:42,165.4461,16398,string,16384
Sun Jun 11 2023 20:58:42,161.6565,65550,string,65536
Sun Jun 11 2023 20:58:42,173.8063,262158,string,262144
Sun Jun 11 2023 20:58:42,226.6724,1048832,string,1048576
Sun Jun 11 2023 20:58:43,595.7286,4195305,string,4194304
Sun Jun 11 2023 20:58:44,1541.3806,16781194,string,16777216
Sun Jun 11 2023 20:59:23,194.3530,4107,string,4096
Sun Jun 11 2023 20:59:23,139.8425,16398,string,16384
Sun Jun 11 2023 20:59:23,141.4872,65550,string,65536
Sun Jun 11 2023 20:59:23,151.3008,262158,string,262144
Sun Jun 11 2023 20:59:23,209.2779,1048832,string,1048576
Sun Jun 11 2023 20:59:24,390.4141,4195305,string,4194304
Sun Jun 11 2023 20:59:25,1400.7661,16781194,string,16777216
Sun Jun 11 2023 21:00:04,194.0748,4107,string,4096
Sun Jun 11 2023 21:00:04,150.0604,16398,string,16384
Sun Jun 11 2023 21:00:04,156.6297,65550,string,65536
Sun Jun 11 2023 21:00:04,180.8190,262158,string,262144
Sun Jun 11 2023 21:00:04,304.7912,1048832,string,1048576
Sun Jun 11 2023 21:00:05,557.0009,4195305,string,4194304
Sun Jun 11 2023 21:00:07,1669.5351,16781194,string,16777216
Sun Jun 18 2023 20:35:55,343.4004,4107,string,4096
Sun Jun 18 2023 20:35:55,156.1234,16398,string,16384
Sun Jun 18 2023 20:35:56,221.0366,65550,string,65536
Sun Jun 18 2023 20:35:56,313.3384,262158,string,262144
Sun Jun 18 2023 20:35:56,350.8793,1048832,string,1048576
Sun Jun 18 2023 20:35:57,468.3248,4195305,string,4194304
Sun Jun 18 2023 20:35:58,1551.9684,16781194,string,16777216
Sun Jun 18 2023 20:36:06,162.8688,4107,string,4096
Sun Jun 18 2023 20:36:06,147.4598,16398,string,16384
Sun Jun 18 2023 20:36:06,241.9254,65550,string,65536
Sun Jun 18 2023 20:36:07,551.9176,262158,string,262144
Sun Jun 18 2023 20:36:08,1311.0150,1048832,string,1048576
Sun Jun 18 2023 20:36:11,2656.0569,4195305,string,4194304
Sun Jun 18 2023 20:36:16,5185.9235,16781194,string,16777216
Sun Jun 18 2023 20:36:24,189.5372,4107,string,4096
Sun Jun 18 2023 20:36:24,138.1292,16398,string,16384
Sun Jun 18 2023 20:36:24,146.1679,65550,string,65536
Sun Jun 18 2023 20:36:24,246.3518,262158,string,262144
Sun Jun 18 2023 20:36:25,473.0772,1048832,string,1048576
Sun Jun 18 2023 20:36:26,1140.2080,4195305,string,4194304
Sun Jun 18 2023 20:36:30,3383.5339,16781194,string,16777216
Sun Jun 18 2023 20:36:36,186.4719,4107,string,4096
Sun Jun 18 2023 20:36:36,153.9440,16398,string,16384
Sun Jun 18 2023 20:36:36,227.4715,65550,string,65536
Sun Jun 18 2023 20:36:37,305.0102,262158,string,262144
Sun Jun 18 2023 20:36:37,367.5052,1048832,string,1048576
Sun Jun 18 2023 20:36:38,574.5424,4195305,string,4194304
Sun Jun 18 2023 20:36:39,1355.2327,16781194,string,16777216
Sun Jun 18 2023 20:36:48,195.3311,4107,string,4096
Sun Jun 18 2023 20:36:48,169.5053,16398,string,16384
Sun Jun 18 2023 20:36:48,301.1377,65550,string,65536
Sun Jun 18 2023 20:36:49,689.7683,262158,string,262144
Sun Jun 18 2023 20:36:51,1589.3893,1048832,string,1048576
Sun Jun 18 2023 20:36:54,3259.2661,4195305,string,4194304
Sun Jun 18 2023 20:37:01,7114.6863,16781194,string,16777216
