Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Sun Jun 11 2023 19:00:12,321.6438,262158,string,262144
Sun Jun 11 2023 19:00:12,325.1531,1048832,string,1048576
Sun Jun 11 2023 19:00:13,609.9408,4195305,string,4194304
Sun Jun 11 2023 19:00:14,1603.9665,16781194,string,16777216
Sun Jun 11 2023 19:04:56,166.8995,4107,string,4096
Sun Jun 11 2023 19:04:56,154.6711,16398,string,16384
Sun Jun 11 2023 19:04:56,159.5230,65550,string,65536
Sun Jun 11 2023 19:04:57,173.2836,262158,string,262144
Sun Jun 11 2023 19:04:57,221.2558,1048832,string,1048576
Sun Jun 11 2023 19:04:57,473.5709,4195305,string,4194304
Sun Jun 11 2023 19:05:00,2290.1537,16781194,string,16777216
Sun Jun 11 2023 19:15:33,44.8794,4107,string,4096
Sun Jun 11 2023 19:15:33,44.6291,16398,string,16384
Sun Jun 11 2023 19:15:33,65.6948,65550,string,65536
Sun Jun 11 2023 19:15:33,85.8270,262158,string,262144
Sun Jun 11 2023 19:15:33,111.9165,1048832,string,1048576
Sun Jun 11 2023 19:15:33,210.8855,4195305,string,4194304
Sun Jun 11 2023 19:16:17,3571.0796,16781194,string,16777216
Sun Jun 11 2023 19:25:28,34.8934,4107,string,4096
Sun Jun 11 2023 19:25:28,31.4647,16398,string,16384
Sun Jun 11 2023 19:25:28,42.1258,65550,string,65536
Sun Jun 11 2023 19:25:28,55.4019,262158,string,262144
Sun Jun 11 2023 19:25:28,75.9171,1048832,string,1048576
Sun Jun 11 2023 19:25:28,219.1993,4195305,string,4194304
Sun Jun 11 2023 19:25:29,708.9647,16781194,string,16777216
Sun Jun 11 2023 19:34:45,292.8137,4107,string,4096
Sun Jun 11 2023 19:34:45,184.1490,16398,string,16384
Sun Jun 11 2023 19:34:45,183.7527,65550,string,65536
Sun Jun 11 2023 19:34:45,204.0738,262158,string,262144
Sun Jun 11 2023 19:34:46,214.2904,1048832,string,1048576
Sun Jun 11 2023 19:34:46,485.9715,4195305,string,4194304
Sun Jun 11 2023 19:34:48,1662.4096,16781194,string,16777216
Sun Jun 11 2023 19:51:50,1308.2954,4107,string,4096
Sun Jun 11 2023 19:51:50,159.5759,16398,string,16384
Sun Jun 11 2023 19:51:50,236.0807,65550,string,65536
Sun Jun 11 2023 19:51:50,307.0870,262158,string,262144
Sun Jun 11 2023 19:51:51,348.1581,1048832,string,1048576
Sun Jun 11 2023 19:51:51,497.9049,4195305,string,4194304
Sun Jun 11 2023 19:51:53,1313.0782,16781194,string,16777216
Sun Jun 11 2023 19:52:37,165.3548,4107,string,4096
Sun Jun 11 2023 19:52:37,154.8458,16398,string,16384
Sun Jun 11 2023 19:52:37,157.4659,65550,string,65536
Sun Jun 11 2023 19:52:37,207.8539,262158,string,262144
Sun Jun 11 2023 19:52:38,199.0569,1048832,string,1048576
Sun Jun 11 2023 19:52:38,396.1031,4195305,string,4194304
Sun Jun 11 2023 19:52:39,1414.3638,16781194,string,16777216
Sun Jun 11 2023 19:53:16,47.1682,4107,string,4096
Sun Jun 11 2023 19:53:16,48.0502,16398,string,16384
Sun Jun 11 2023 19:53:16,65.5514,65550,string,65536
Sun Jun 11 2023 19:53:16,88.4724,262158,string,262144
Sun Jun 11 2023 19:53:16,101.4003,1048832,string,1048576
Sun Jun 11 2023 19:53:16,222.8171,4195305,string,4194304
Sun Jun 11 2023 19:53:17,689.9472,16781194,string,16777216
Sun Jun 11 2023 19:53:55,235.3899,4107,string,4096
Sun Jun 11 2023 19:53:55,148.9616,16398,string,16384
Sun Jun 11 2023 19:53:55,229.1086,65550,string,65536
Sun Jun 11 2023 19:53:56,315.4465,262158,string,262144
Sun Jun 11 2023 19:53:56,211.8006,1048832,string,1048576
Sun Jun 11 2023 19:53:57,644.6323,4195305,string,4194304
Sun Jun 11 2023 19:53:58,1336.5128,16781194,string,16777216
Sun Jun 11 2023 19:54:35,280.9634,4107,string,4096
Sun Jun 11 2023 19:54:35,203.2996,16398,string,16384
Sun Jun 11 2023 19:54:35,170.9452,65550,string,65536
Sun Jun 11 2023 19:54:36,216.5323,262158,string,262144
Sun Jun 11 2023 19:54:36,204.1839,1048832,string,1048576
Sun Jun 11 2023 19:54:36,394.6696,4195305,string,4194304
Sun Jun 11 2023 19:54:38,1359.5914,16781194,string,16777216
Sun Jun 11 2023 19:55:57,252.3603,4107,string,4096
Sun Jun 11 2023 19:55:57,176.2355,16398,string,16384
Sun Jun 11 2023 19:55:57,167.7076,65550,string,65536
Sun Jun 11 2023 19:55:57,184.6176,262158,string,262144
Sun Jun 11 2023 19:55:57,242.8371,1048832,string,1048576
Sun Jun 11 2023 19:55:58,465.5283,4195305,string,4194304
Sun Jun 11 2023 19:56:00,1838.1354,16781194,string,16777216
Sun Jun 11 2023 19:56:44,165.9913,4107,string,4096
Sun Jun 11 2023 19:56:44,153.3485,16398,string,16384
Sun Jun 11 2023 19:56:44,77.8140,65550,string,65536
Sun Jun 11 2023 19:56:44,167.3367,262158,string,262144
Sun Jun 11 2023 19:56:44,120.5579,1048832,string,1048576
Sun Jun 11 2023 19:56:45,298.8096,4195305,string,4194304
Sun Jun 11 2023 19:56:46,1170.3108,16781194,string,16777216
Sun Jun 11 2023 19:57:22,64.0125,4107,string,4096
Sun Jun 11 2023 19:57:23,52.6582,16398,string,16384
Sun Jun 11 2023 19:57:23,52.1468,65550,string,65536
Sun Jun 11 2023 19:57:23,65.9993,262158,string,262144
Sun Jun 11 2023 19:57:23,113.5987,1048832,string,1048576
Sun Jun 11 2023 19:57:23,332.8506,4195305,string,4194304
Sun Jun 11 2023 19:57:24,890.5732,16781194,string,16777216
Sun Jun 11 2023 19:58:01,206.1672,4107,string,4096
Sun Jun 11 2023 19:58:01,194.2612,16398,string,16384
Sun Jun 11 2023 19:58:01,171.3325,65550,string,65536
Sun Jun 11 2023 19:58:01,195.4866,262158,string,262144
Sun Jun 11 2023 19:58:02,158.3989,1048832,string,1048576
Sun Jun 11 2023 19:58:02,506.9230,4195305,string,4194304
Sun Jun 11 2023 19:58:05,2333.8746,16781194,string,16777216
Sun Jun 11 2023 19:58:42,264.7846,4107,string,4096
Sun Jun 11 2023 19:58:42,161.1846,16398,string,16384
Sun Jun 11 2023 19:58:42,160.9852,65550,string,65536
Sun Jun 11 2023 19:58:42,183.7214,262158,string,262144
Sun Jun 11 2023 19:58:42,184.9751,1048832,string,1048576
Sun Jun 11 2023 19:58:43,584.5374,4195305,string,4194304
Sun Jun 11 2023 19:58:45,1595.3598,16781194,string,16777216
Sun Jun 11 2023 20:00:04,227.4259,4107,string,4096
Sun Jun 11 2023 20:00:04,147.1464,16398,string,16384
Sun Jun 11 2023 20:00:04,158.9041,65550,string,65536
Sun Jun 11 2023 20:00:04,190.6356,262158,string,262144
Sun Jun 11 2023 20:00:04,243.4167,1048832,string,1048576
Sun Jun 11 2023 20:00:05,585.9069,4195305,string,4194304
Sun Jun 11 2023 20:00:07,1689.3448,16781194,string,16777216
Sun Jun 18 2023 19:35:44,155.0537,4107,string,4096
Sun Jun 18 2023 19:35:45,153.5819,16398,string,16384
Sun Jun 18 2023 19:35:45,234.0490,65550,string,65536
Sun Jun 18 2023 19:35:45,307.6118,262158,string,262144
Sun Jun 18 2023 19:35:45,379.0771,1048832,string,1048576
Sun Jun 18 2023 19:35:46,475.6482,4195305,string,4194304
Sun Jun 18 2023 19:35:47,1209.9336,16781194,string,16777216
Sun Jun 18 2023 19:35:55,382.9628,4107,string,4096
Sun Jun 18 2023 19:35:55,147.3632,16398,string,16384
Sun Jun 18 2023 19:35:56,212.2995,65550,string,65536
Sun Jun 18 2023 19:35:56,317.6862,262158,string,262144
Sun Jun 18 2023 19:35:56,307.2999,1048832,string,1048576
Sun Jun 18 2023 19:35:57,465.6980,4195305,string,4194304
Sun Jun 18 2023 19:35:58,1532.8132,16781194,string,16777216
Sun Jun 18 2023 19:36:06,201.1766,4107,string,4096
Sun Jun 18 2023 19:36:06,151.4529,16398,string,16384
Sun Jun 18 2023 19:36:07,242.7896,65550,string,65536
Sun Jun 18 2023 19:36:07,554.5736,262158,string,262144
Sun Jun 18 2023 19:36:08,1257.6189,1048832,string,1048576
Sun Jun 18 2023 19:36:11,2653.3976,4195305,string,4194304
Sun Jun 18 2023 19:36:16,5182.7243,16781194,string,16777216
Sun Jun 18 2023 19:36:24,226.2686,4107,string,4096
Sun Jun 18 2023 19:36:24,149.0699,16398,string,16384
Sun Jun 18 2023 19:36:24,148.7016,65550,string,65536
Sun Jun 18 2023 19:36:25,260.4492,262158,string,262144
Sun Jun 18 2023 19:36:25,380.9188,1048832,string,1048576
Sun Jun 18 2023 19:36:26,1143.1797,4195305,string,4194304
Sun Jun 18 2023 19:36:30,3376.3245,16781194,string,16777216
Sun Jun 18 2023 19:36:36,222.6238,4107,string,4096
Sun Jun 18 2023 19:36:36,151.0864,16398,string,16384
Sun Jun 18 2023 19:36:37,229.5165,65550,string,65536
Sun Jun 18 2023 19:36:37,314.5499,262158,string,262144
Sun Jun 18 2023 19:36:37,303.9653,1048832,string,1048576
Sun Jun 18 2023 19:36:38,609.5174,4195305,string,4194304
Sun Jun 18 2023 19:36:39,1360.7860,16781194,string,16777216
