Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Thu Jun 15 2023 23:59:15,2555.1207,65550,string,65536
Thu Jun 15 2023 23:59:57,1418.0067,262158,string,262144
Thu Jun 15 2023 23:59:59,1833.2181,1048832,string,1048576
Thu Jun 15 2023 23:59:59,806.9758,4195305,string,4194304
Fri Jun 16 2023 00:00:02,2653.0330,16781194,string,16777216
Fri Jun 16 2023 00:00:49,38.9322,4107,string,4096
Fri Jun 16 2023 00:00:49,34.8208,16398,string,16384
Fri Jun 16 2023 00:01:29,54.8712,65550,string,65536
-,-,-
Fri Jun 16 2023 00:02:51,1796.4988,1048832,string,1048576
Fri Jun 16 2023 00:03:58,27082.2974,4195305,string,4194304
-,-,-
Fri Jun 16 2023 00:12:41,8551.5160,4107,string,4096
Fri Jun 16 2023 00:13:21,37.3098,16398,string,16384
Fri Jun 16 2023 00:13:21,47.2026,65550,string,65536
Fri Jun 16 2023 00:14:01,71.0842,262158,string,262144
Fri Jun 16 2023 00:14:02,68.9719,1048832,string,1048576
Fri Jun 16 2023 00:14:06,4663.0515,4195305,string,4194304
Fri Jun 16 2023 00:14:07,373.2841,16781194,string,16777216
-,-,-
Fri Jun 16 2023 00:15:34,40.7994,16398,string,16384
Fri Jun 16 2023 00:16:14,57.8496,65550,string,65536
Fri Jun 16 2023 00:16:14,73.7173,262158,string,262144
Fri Jun 16 2023 00:16:17,3095.7622,1048832,string,1048576
Fri Jun 16 2023 00:16:17,130.2075,4195305,string,4194304
Fri Jun 16 2023 00:16:21,3521.8190,16781194,string,16777216
Fri Jun 16 2023 00:17:06,55.0355,4107,string,4096
-,-,-
-,-,-
Fri Jun 16 2023 00:19:46,107.4231,262158,string,262144
Fri Jun 16 2023 00:19:51,4817.1855,1048832,string,1048576
Fri Jun 16 2023 00:19:51,155.6867,4195305,string,4194304
Fri Jun 16 2023 00:20:32,588.4926,16781194,string,16777216
Fri Jun 16 2023 00:22:06,147.7175,4107,string,4096
Fri Jun 16 2023 00:22:06,111.6039,16398,string,16384
Fri Jun 16 2023 00:22:47,1294.8098,65550,string,65536
Fri Jun 16 2023 00:22:49,1552.3809,262158,string,262144
Fri Jun 16 2023 00:22:50,1398.1217,1048832,string,1048576
Fri Jun 16 2023 00:22:51,684.3112,4195305,string,4194304
Fri Jun 16 2023 00:22:53,2341.7762,16781194,string,16777216
Fri Jun 16 2023 00:23:00,35.9067,4107,string,4096
Fri Jun 16 2023 00:23:44,3357.2204,16398,string,16384
Fri Jun 16 2023 00:23:44,290.5741,65550,string,65536
Fri Jun 16 2023 00:23:45,1474.1928,262158,string,262144
Fri Jun 16 2023 00:23:48,2589.1017,1048832,string,1048576
Fri Jun 16 2023 00:23:49,481.4125,4195305,string,4194304
Fri Jun 16 2023 00:23:52,3066.8540,16781194,string,16777216
Fri Jun 16 2023 00:26:30,38.3865,4107,string,4096
-,-,-
Fri Jun 16 2023 00:27:50,57.0393,65550,string,65536
Fri Jun 16 2023 00:28:31,345.9198,262158,string,262144
Fri Jun 16 2023 00:28:31,337.1588,1048832,string,1048576
Fri Jun 16 2023 00:28:32,433.2988,4195305,string,4194304
Fri Jun 16 2023 00:28:33,944.7471,16781194,string,16777216
-,-,-
Fri Jun 16 2023 00:31:17,43.9150,16398,string,16384
-,-,-
Fri Jun 16 2023 00:32:38,80.1638,262158,string,262144
Fri Jun 16 2023 00:32:38,80.9252,1048832,string,1048576
Fri Jun 16 2023 00:32:38,125.1378,4195305,string,4194304
Fri Jun 16 2023 00:32:38,377.7762,16781194,string,16777216
Fri Jun 16 2023 00:34:29,4414.9603,4107,string,4096
Fri Jun 16 2023 00:34:29,53.1360,16398,string,16384
Fri Jun 16 2023 00:35:10,58.8515,65550,string,65536
Fri Jun 16 2023 00:35:14,4018.4187,262158,string,262144
Fri Jun 16 2023 00:35:14,110.7054,1048832,string,1048576
Fri Jun 16 2023 00:35:17,3626.7920,4195305,string,4194304
Fri Jun 16 2023 00:35:18,463.8066,16781194,string,16777216
Fri Jun 16 2023 00:40:58,144.2034,4107,string,4096
Fri Jun 16 2023 00:40:58,142.1915,16398,string,16384
Fri Jun 16 2023 00:41:40,1508.5792,65550,string,65536
Fri Jun 16 2023 00:41:41,1657.0821,262158,string,262144
Fri Jun 16 2023 00:41:43,1651.4809,1048832,string,1048576
Fri Jun 16 2023 00:41:45,1912.4121,4195305,string,4194304
Fri Jun 16 2023 00:41:47,2341.2800,16781194,string,16777216
Fri Jun 16 2023 00:41:58,37.0314,4107,string,4096
Fri Jun 16 2023 00:42:38,97.3787,16398,string,16384
Fri Jun 16 2023 00:42:38,36.4039,65550,string,65536
Fri Jun 16 2023 00:43:21,3059.2409,262158,string,262144
Fri Jun 16 2023 00:43:22,324.8953,1048832,string,1048576
Fri Jun 16 2023 00:43:22,410.2008,4195305,string,4194304
Fri Jun 16 2023 00:43:23,950.9697,16781194,string,16777216
Fri Jun 16 2023 00:45:27,44.1466,4107,string,4096
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
Fri Jun 16 2023 00:56:14,33.7279,16398,string,16384
Fri Jun 16 2023 00:56:16,1265.2110,65550,string,65536
Fri Jun 16 2023 00:56:16,64.8061,262158,string,262144
Fri Jun 16 2023 00:56:16,78.2090,1048832,string,1048576
Fri Jun 16 2023 00:56:16,133.1790,4195305,string,4194304
Fri Jun 16 2023 00:56:16,478.5752,16781194,string,16777216
-,-,-
-,-,-
Fri Jun 16 2023 01:00:31,1425.0401,65550,string,65536
Fri Jun 16 2023 01:00:33,1355.9383,262158,string,262144
Fri Jun 16 2023 01:00:34,1380.8505,1048832,string,1048576
Fri Jun 16 2023 01:00:36,1550.0292,4195305,string,4194304
Fri Jun 16 2023 01:00:38,1700.3476,16781194,string,16777216
Fri Jun 16 2023 01:00:53,147.1060,4107,string,4096
Fri Jun 16 2023 01:00:53,151.2017,16398,string,16384
Fri Jun 16 2023 01:00:55,2270.4018,65550,string,65536
Fri Jun 16 2023 01:00:57,1724.5023,262158,string,262144
Fri Jun 16 2023 01:00:59,1896.5066,1048832,string,1048576
Fri Jun 16 2023 01:01:41,1919.1074,4195305,string,4194304
Fri Jun 16 2023 01:01:44,3371.9091,16781194,string,16777216
Fri Jun 16 2023 01:02:36,1105.2377,4107,string,4096
-,-,-
-,-,-
-,-,-
Fri Jun 16 2023 01:06:37,100.9343,1048832,string,1048576
Fri Jun 16 2023 01:06:37,105.0597,4195305,string,4194304
Fri Jun 16 2023 01:07:17,491.0520,16781194,string,16777216
-,-,-
Fri Jun 16 2023 01:08:47,41.4520,16398,string,16384
-,-,-
Fri Jun 16 2023 01:10:07,70.7337,262158,string,262144
Fri Jun 16 2023 01:10:07,104.0742,1048832,string,1048576
Fri Jun 16 2023 01:10:07,99.6536,4195305,string,4194304
Fri Jun 16 2023 01:10:08,297.5038,16781194,string,16777216
Fri Jun 16 2023 01:10:19,33.7944,4107,string,4096
Fri Jun 16 2023 01:10:19,31.7616,16398,string,16384
Fri Jun 16 2023 01:10:49,29316.6867,65550,string,65536
Fri Jun 16 2023 01:10:49,42.8294,262158,string,262144
Fri Jun 16 2023 01:10:49,56.5571,1048832,string,1048576
Fri Jun 16 2023 01:10:49,138.6716,4195305,string,4194304
Fri Jun 16 2023 01:11:30,448.4121,16781194,string,16777216
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
Sun Jun 18 2023 19:37:13,161.4863,4107,string,4096
Sun Jun 18 2023 19:37:13,104.7280,16398,string,16384
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
