Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Sun Jun 11 2023 23:24:37,1560.6431,65550,string,65536
Sun Jun 11 2023 23:25:18,285.8097,262158,string,262144
Sun Jun 11 2023 23:25:18,310.9151,1048832,string,1048576
Sun Jun 11 2023 23:25:25,7517.5448,4195305,string,4194304
Sun Jun 11 2023 23:25:27,1066.7403,16781194,string,16777216
Sun Jun 11 2023 23:34:37,4234.7598,4107,string,4096
Sun Jun 11 2023 23:34:37,179.3476,16398,string,16384
Sun Jun 11 2023 23:34:42,4837.0972,65550,string,65536
Sun Jun 11 2023 23:34:42,330.4993,262158,string,262144
Sun Jun 11 2023 23:34:47,4693.4036,1048832,string,1048576
Sun Jun 11 2023 23:34:48,533.2193,4195305,string,4194304
Sun Jun 11 2023 23:34:52,4747.6447,16781194,string,16777216
Sun Jun 11 2023 23:43:50,1588.0865,4107,string,4096
Sun Jun 11 2023 23:43:52,1470.9049,16398,string,16384
Sun Jun 11 2023 23:43:53,1578.3525,65550,string,65536
Sun Jun 11 2023 23:43:55,1827.5342,262158,string,262144
Sun Jun 11 2023 23:43:57,2042.9196,1048832,string,1048576
