Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Fri Jun 16 2023 00:22:06,98.6836,16398,string,16384
Fri Jun 16 2023 00:22:47,1258.7155,65550,string,65536
Fri Jun 16 2023 00:22:49,1470.0324,262158,string,262144
Fri Jun 16 2023 00:22:50,1466.9339,1048832,string,1048576
Fri Jun 16 2023 00:22:51,676.2962,4195305,string,4194304
Fri Jun 16 2023 00:22:53,2273.4145,16781194,string,16777216
Fri Jun 16 2023 00:23:00,32.6267,4107,string,4096
Fri Jun 16 2023 00:23:44,3339.9370,16398,string,16384
Fri Jun 16 2023 00:23:44,266.9957,65550,string,65536
Fri Jun 16 2023 00:23:45,1450.9596,262158,string,262144
Fri Jun 16 2023 00:23:48,2580.8776,1048832,string,1048576
Fri Jun 16 2023 00:23:49,439.9065,4195305,string,4194304
Fri Jun 16 2023 00:23:52,3595.0643,16781194,string,16777216
-,-,-
Fri Jun 16 2023 00:31:18,165.2747,16398,string,16384
Fri Jun 16 2023 00:31:18,243.5341,65550,string,65536
Fri Jun 16 2023 00:31:18,306.3285,262158,string,262144
Fri Jun 16 2023 00:31:19,334.1239,1048832,string,1048576
Fri Jun 16 2023 00:31:19,453.7576,4195305,string,4194304
Fri Jun 16 2023 00:31:20,1023.3670,16781194,string,16777216
Fri Jun 16 2023 00:33:28,40.5030,4107,string,4096
Fri Jun 16 2023 00:33:28,38.8185,16398,string,16384
Fri Jun 16 2023 00:34:10,1193.9975,65550,string,65536
Fri Jun 16 2023 00:34:11,1118.2085,262158,string,262144
Fri Jun 16 2023 00:34:13,1621.1448,1048832,string,1048576
Fri Jun 16 2023 00:34:14,1385.4610,4195305,string,4194304
Fri Jun 16 2023 00:34:16,1565.8556,16781194,string,16777216
Fri Jun 16 2023 00:34:30,5235.8234,4107,string,4096
Fri Jun 16 2023 00:34:30,160.2935,16398,string,16384
-,-,-
-,-,-
Fri Jun 16 2023 00:37:11,144.7631,1048832,string,1048576
Fri Jun 16 2023 00:37:11,294.0292,4195305,string,4194304
Fri Jun 16 2023 00:37:12,1012.3151,16781194,string,16777216
Fri Jun 16 2023 00:40:58,152.0305,4107,string,4096
Fri Jun 16 2023 00:41:01,2747.8970,16398,string,16384
Fri Jun 16 2023 00:41:41,54.3321,65550,string,65536
Fri Jun 16 2023 00:41:41,522.1818,262158,string,262144
Fri Jun 16 2023 00:41:43,1616.7718,1048832,string,1048576
