index,Date,Retrieval Time (ms),Type,Size (Bytes)
330,Sun Jun 18 2023 23:01:26,77.1899,string,65536
337,Sun Jun 18 2023 23:02:01,333.1346,string,65536
344,Sun Jun 18 2023 23:02:47,328.9939,string,65536
351,Sun Jun 18 2023 23:03:34,337.5863,string,65536
358,Sun Jun 18 2023 23:05:05,282.1812,string,65536
365,Tue Jun 13 2023 21:55:31,514.9746,string,65536
372,Tue Jun 13 2023 21:56:00,76.3843,string,65536
379,Tue Jun 13 2023 21:57:06,261.3161,string,65536
386,Tue Jun 13 2023 21:58:08,263.6318,string,65536
393,Tue Jun 13 2023 22:00:13,308.4346,string,65536
400,Tue Jun 13 2023 22:06:05,262.146,string,65536
407,Tue Jun 13 2023 22:06:36,619.7537,string,65536
414,Tue Jun 13 2023 22:07:41,548.2,string,65536
421,Tue Jun 13 2023 22:08:44,303.3255,string,65536
428,Tue Jun 13 2023 22:10:49,305.6137,string,65536
435,Sun Jun 18 2023 22:52:15,571.5764,string,65536
442,Sun Jun 18 2023 22:52:50,383.0118,string,65536
449,Sun Jun 18 2023 22:53:35,593.0075,string,65536
456,Sun Jun 18 2023 22:54:20,342.4464,string,65536
463,Sun Jun 18 2023 22:55:49,338.648,string,65536
3,Tue Jun 13 2023 20:18:21,806.4304,string,262144
10,Tue Jun 13 2023 20:31:07,6.5839,string,262144
17,Tue Jun 13 2023 20:54:27,400.638,string,262144
24,Tue Jun 13 2023 20:59:01,4.8999,string,262144
31,Tue Jun 13 2023 21:00:20,4.6931,string,262144
38,Tue Jun 13 2023 21:12:30,635.4458,string,262144
45,Tue Jun 13 2023 21:13:06,826.6166,string,262144
52,Tue Jun 13 2023 21:14:10,637.4,string,262144
59,Tue Jun 13 2023 21:15:24,309.1037,string,262144
66,Tue Jun 13 2023 21:17:35,626.4836,string,262144
73,Tue Jun 13 2023 21:23:30,583.6381,string,262144
80,Tue Jun 13 2023 21:24:01,513.729,string,262144
87,Tue Jun 13 2023 21:25:04,440.449,string,262144
94,Tue Jun 13 2023 21:26:11,422.6391,string,262144
101,Tue Jun 13 2023 21:28:17,373.1962,string,262144
114,Sun Jun 18 2023 22:37:28,557.7553,string,262144
121,Sun Jun 18 2023 23:13:05,481.1265,string,262144
128,Sun Jun 18 2023 23:13:34,335.6264,string,262144
135,Sun Jun 18 2023 23:14:15,471.2391,string,262144
142,Sun Jun 18 2023 23:14:59,806.3493,string,262144
149,Sun Jun 18 2023 23:16:30,917.3436,string,262144
156,Tue Jun 13 2023 21:34:10,292.1634,string,262144
163,Tue Jun 13 2023 21:34:40,412.2619,string,262144
170,Tue Jun 13 2023 21:35:43,598.1829,string,262144
177,Tue Jun 13 2023 21:36:54,570.322,string,262144
184,Tue Jun 13 2023 21:39:03,372.151,string,262144
191,Tue Jun 13 2023 21:44:57,519.4531,string,262144
198,Tue Jun 13 2023 21:45:28,304.375,string,262144
205,Tue Jun 13 2023 21:46:27,452.9112,string,262144
212,Tue Jun 13 2023 21:47:31,617.4018,string,262144
219,Tue Jun 13 2023 21:49:39,265.0617,string,262144
226,Sun Jun 18 2023 22:43:02,468.1668,string,262144
233,Sun Jun 18 2023 22:43:38,483.2647,string,262144
240,Sun Jun 18 2023 22:44:22,550.0097,string,262144
247,Sun Jun 18 2023 22:45:09,788.8915,string,262144
254,Sun Jun 18 2023 22:46:41,345.2572,string,262144
261,Tue Jun 13 2023 22:16:45,618.0392,string,262144
268,Tue Jun 13 2023 22:17:13,380.1711,string,262144
275,Tue Jun 13 2023 22:18:14,381.4453,string,262144
282,Tue Jun 13 2023 22:19:18,672.8396,string,262144
289,Tue Jun 13 2023 22:21:25,414.022,string,262144
296,Tue Jun 13 2023 22:27:16,387.9397,string,262144
