index,Date,Retrieval Time (ms),Type,Size (Bytes)
142,Sun Jun 18 2023 23:15:48,3894.2314,string,4194304
149,Sun Jun 18 2023 23:16:34,3974.9505,string,4194304
156,Tue Jun 13 2023 21:34:14,3580.4049,string,4194304
163,Tue Jun 13 2023 21:34:43,2688.1607,string,4194304
170,Tue Jun 13 2023 21:36:59,4160.8157,string,4194304
177,Tue Jun 13 2023 21:38:01,3757.8699,string,4194304
184,Tue Jun 13 2023 21:39:06,2510.0165,string,4194304
191,Tue Jun 13 2023 21:45:01,2840.6519,string,4194304
198,Tue Jun 13 2023 21:45:32,2782.7237,string,4194304
205,Tue Jun 13 2023 21:47:36,3615.6251,string,4194304
212,Tue Jun 13 2023 21:48:38,4229.903,string,4194304
219,Tue Jun 13 2023 21:49:43,3243.9852,string,4194304
226,Sun Jun 18 2023 22:43:08,3954.3017,string,4194304
233,Sun Jun 18 2023 22:43:41,2780.5221,string,4194304
240,Sun Jun 18 2023 22:44:28,3979.7073,string,4194304
247,Sun Jun 18 2023 22:45:58,3945.5111,string,4194304
254,Sun Jun 18 2023 22:46:46,3256.8975,string,4194304
261,Tue Jun 13 2023 22:16:49,3647.5724,string,4194304
268,Tue Jun 13 2023 22:17:17,3214.3035,string,4194304
275,Tue Jun 13 2023 22:19:21,2604.295,string,4194304
282,Tue Jun 13 2023 22:20:24,3153.1716,string,4194304
289,Tue Jun 13 2023 22:21:30,3800.4762,string,4194304
296,Tue Jun 13 2023 22:27:21,3717.1264,string,4194304
303,Tue Jun 13 2023 22:27:51,4009.7237,string,4194304
310,Tue Jun 13 2023 22:29:57,3127.4295,string,4194304
317,Tue Jun 13 2023 22:30:58,3220.9009,string,4194304
324,Tue Jun 13 2023 22:32:03,2681.0553,string,4194304
331,Sun Jun 18 2023 23:01:33,4274.4654,string,4194304
338,Sun Jun 18 2023 23:02:06,3393.442,string,4194304
345,Sun Jun 18 2023 23:02:52,3412.3575,string,4194304
352,Sun Jun 18 2023 23:04:22,3474.2302,string,4194304
359,Sun Jun 18 2023 23:05:10,3322.1402,string,4194304
366,Tue Jun 13 2023 21:55:35,2956.17,string,4194304
373,Tue Jun 13 2023 21:56:05,3050.6636,string,4194304
380,Tue Jun 13 2023 21:58:12,2717.5341,string,4194304
387,Tue Jun 13 2023 21:59:14,3757.2019,string,4194304
394,Tue Jun 13 2023 22:00:18,3298.6812,string,4194304
401,Tue Jun 13 2023 22:06:11,4438.1217,string,4194304
408,Tue Jun 13 2023 22:06:40,3045.0039,string,4194304
415,Tue Jun 13 2023 22:08:50,4139.3552,string,4194304
422,Tue Jun 13 2023 22:09:51,3291.6942,string,4194304
429,Tue Jun 13 2023 22:10:54,3579.5326,string,4194304
436,Sun Jun 18 2023 22:52:21,3630.0152,string,4194304
443,Sun Jun 18 2023 22:52:55,3495.0124,string,4194304
450,Sun Jun 18 2023 22:53:40,3402.0273,string,4194304
457,Sun Jun 18 2023 22:55:09,4811.6658,string,4194304
464,Sun Jun 18 2023 22:55:55,4344.1095,string,4194304
6,Tue Jun 13 2023 20:18:34,8631.6501,string,16777216
13,Tue Jun 13 2023 20:31:17,10951.0785,string,16777216
20,Tue Jun 13 2023 20:54:41,9474.9302,string,16777216
27,Tue Jun 13 2023 20:59:09,10235.466,string,16777216
34,Tue Jun 13 2023 21:12:44,8948.6233,string,16777216
41,Tue Jun 13 2023 21:13:34,8815.8499,string,16777216
62,Tue Jun 13 2023 21:18:15,11319.4102,string,16777216
69,Tue Jun 13 2023 21:23:44,8754.9344,string,16777216
100,Sun Jun 18 2023 22:22:38,9048.9184,string,16777216
122,Sun Jun 18 2023 23:13:16,7013.0773,string,16777216
157,Tue Jun 13 2023 21:34:22,8017.7847,string,16777216
164,Tue Jun 13 2023 21:35:14,8174.5094,string,16777216
171,Tue Jun 13 2023 21:37:42,10857.3012,string,16777216
178,Tue Jun 13 2023 21:38:42,7886.3597,string,16777216
185,Tue Jun 13 2023 21:39:47,7244.5923,string,16777216
192,Tue Jun 13 2023 21:45:09,8212.491,string,16777216
199,Tue Jun 13 2023 21:45:53,9355.7787,string,16777216
206,Tue Jun 13 2023 21:48:19,10139.7425,string,16777216
213,Tue Jun 13 2023 21:49:20,9777.1674,string,16777216
227,Sun Jun 18 2023 22:43:14,6457.4771,string,16777216
262,Tue Jun 13 2023 22:16:57,7197.9539,string,16777216
297,Tue Jun 13 2023 22:27:28,6857.5275,string,16777216
332,Sun Jun 18 2023 23:01:41,8504.2456,string,16777216
367,Tue Jun 13 2023 21:55:42,7078.5402,string,16777216
381,Tue Jun 13 2023 21:58:53,9024.1219,string,16777216
388,Tue Jun 13 2023 21:59:55,8764.1015,string,16777216
402,Tue Jun 13 2023 22:06:20,8312.1749,string,16777216
437,Sun Jun 18 2023 22:52:28,7542.1382,string,16777216
444,Sun Jun 18 2023 22:53:16,8335.2604,string,16777216
