index,Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
320,Wed Jun 21 2023 01:47:51,2353.8762,4195305.0,string,4194304
327,Wed Jun 21 2023 01:58:32,724.3728,4195305.0,string,4194304
334,Wed Jun 21 2023 02:02:51,2355.5731,4195305.0,string,4194304
13,Mon Jun 19 2023 19:01:47,3042.4262,16781194.0,string,16777216
20,Mon Jun 19 2023 19:09:06,2356.5156,16781194.0,string,16777216
27,Mon Jun 19 2023 19:11:03,1949.1337,16781194.0,string,16777216
34,Mon Jun 19 2023 19:15:07,1895.4959,16781194.0,string,16777216
41,Mon Jun 19 2023 19:18:47,3298.5115,16781194.0,string,16777216
48,Mon Jun 19 2023 19:24:51,1475.8837,16781194.0,string,16777216
55,Mon Jun 19 2023 19:27:49,3282.6285,16781194.0,string,16777216
62,Wed Jun 21 2023 00:48:58,3540.3608,16781194.0,string,16777216
69,Wed Jun 21 2023 00:52:06,5133.6897,16781194.0,string,16777216
76,Wed Jun 21 2023 01:11:09,2304.0614,16781194.0,string,16777216
83,Wed Jun 21 2023 01:12:48,2761.7578,16781194.0,string,16777216
90,Wed Jun 21 2023 01:33:09,1417.8691,16781194.0,string,16777216
97,Wed Jun 21 2023 01:38:12,2131.197,16781194.0,string,16777216
104,Wed Jun 21 2023 01:59:19,8644.3841,16781194.0,string,16777216
111,Wed Jun 21 2023 02:00:50,3029.0718,16781194.0,string,16777216
118,Mon Jun 19 2023 17:55:02,981.5738,16781194.0,string,16777216
125,Mon Jun 19 2023 18:01:54,3565.9615,16781194.0,string,16777216
132,Mon Jun 19 2023 18:03:00,2757.9959,16781194.0,string,16777216
139,Mon Jun 19 2023 18:11:08,3708.1485,16781194.0,string,16777216
146,Mon Jun 19 2023 18:12:12,2943.7934,16781194.0,string,16777216
153,Mon Jun 19 2023 18:18:51,3681.3961,16781194.0,string,16777216
160,Mon Jun 19 2023 18:19:56,2494.2997,16781194.0,string,16777216
167,Mon Jun 19 2023 18:28:20,3643.5501,16781194.0,string,16777216
230,Mon Jun 19 2023 18:55:09,7884.6514,16781194.0,string,16777216
244,Mon Jun 19 2023 19:02:27,7824.9505,16781194.0,string,16777216
258,Mon Jun 19 2023 19:11:50,5959.8196,16781194.0,string,16777216
272,Mon Jun 19 2023 19:19:26,3747.6879,16781194.0,string,16777216
286,Wed Jun 21 2023 00:51:33,4644.2087,16781194.0,string,16777216
293,Wed Jun 21 2023 01:01:07,4578.5365,16781194.0,string,16777216
307,Wed Jun 21 2023 01:23:03,5443.8816,16781194.0,string,16777216
321,Wed Jun 21 2023 01:47:55,3485.7844,16781194.0,string,16777216
335,Wed Jun 21 2023 02:03:48,16401.1859,16781194.0,string,16777216
