index,Date,Retrieval Time (ms),Type,Size (Bytes)
442,Tue Jun 13 2023 21:59:09,499.5144,string,16384
449,Tue Jun 13 2023 22:00:13,121.2106,string,16384
456,Tue Jun 13 2023 22:06:05,98.8034,string,16384
463,Tue Jun 13 2023 22:07:41,121.6222,string,16384
470,Tue Jun 13 2023 22:08:43,98.4265,string,16384
477,Tue Jun 13 2023 22:09:46,246.3814,string,16384
484,Tue Jun 13 2023 22:10:49,308.036,string,16384
491,Sun Jun 18 2023 22:52:14,57.3273,string,16384
498,Sun Jun 18 2023 22:53:34,98.4877,string,16384
505,Sun Jun 18 2023 22:54:19,329.7481,string,16384
512,Sun Jun 18 2023 22:55:01,122.2451,string,16384
519,Sun Jun 18 2023 22:55:49,96.4538,string,16384
526,Tue Jun 13 2023 21:55:30,123.3518,string,16384
533,Tue Jun 13 2023 21:56:00,121.233,string,16384
540,Tue Jun 13 2023 21:57:06,62.3805,string,16384
547,Tue Jun 13 2023 21:58:08,282.9353,string,16384
554,Tue Jun 13 2023 21:59:09,721.1832,string,16384
561,Tue Jun 13 2023 22:06:05,61.6474,string,16384
568,Tue Jun 13 2023 22:06:35,62.1463,string,16384
575,Tue Jun 13 2023 22:07:41,63.759,string,16384
582,Tue Jun 13 2023 22:08:43,146.4228,string,16384
589,Tue Jun 13 2023 22:09:46,353.2946,string,16384
596,Sun Jun 18 2023 22:52:14,152.0952,string,16384
603,Sun Jun 18 2023 22:52:49,361.1454,string,16384
610,Sun Jun 18 2023 22:53:35,438.2221,string,16384
617,Sun Jun 18 2023 22:54:19,585.5571,string,16384
624,Sun Jun 18 2023 22:55:01,61.6754,string,16384
2,Tue Jun 13 2023 21:55:31,511.8117,string,65536
9,Tue Jun 13 2023 21:56:00,78.9319,string,65536
16,Tue Jun 13 2023 21:58:08,255.5622,string,65536
23,Tue Jun 13 2023 21:59:09,313.0952,string,65536
30,Tue Jun 13 2023 22:00:13,307.1191,string,65536
37,Tue Jun 13 2023 22:06:05,429.4334,string,65536
44,Tue Jun 13 2023 22:06:35,319.3399,string,65536
51,Tue Jun 13 2023 22:08:43,312.4436,string,65536
58,Tue Jun 13 2023 22:09:46,259.2426,string,65536
65,Tue Jun 13 2023 22:10:49,305.3052,string,65536
79,Sun Jun 18 2023 22:52:50,374.415,string,65536
86,Sun Jun 18 2023 22:53:35,598.2087,string,65536
93,Sun Jun 18 2023 22:55:01,290.0421,string,65536
100,Sun Jun 18 2023 22:55:49,346.0147,string,65536
107,Tue Jun 13 2023 21:55:31,514.9746,string,65536
114,Tue Jun 13 2023 21:56:00,76.3843,string,65536
121,Tue Jun 13 2023 21:57:06,261.3161,string,65536
128,Tue Jun 13 2023 21:58:08,263.6318,string,65536
135,Tue Jun 13 2023 22:00:13,308.4346,string,65536
142,Tue Jun 13 2023 22:06:05,262.146,string,65536
149,Tue Jun 13 2023 22:06:36,619.7537,string,65536
156,Tue Jun 13 2023 22:07:41,548.2,string,65536
163,Tue Jun 13 2023 22:08:44,303.3255,string,65536
170,Tue Jun 13 2023 22:10:49,305.6137,string,65536
177,Sun Jun 18 2023 22:52:15,571.5764,string,65536
184,Sun Jun 18 2023 22:52:50,383.0118,string,65536
191,Sun Jun 18 2023 22:53:35,593.0075,string,65536
198,Sun Jun 18 2023 22:54:20,342.4464,string,65536
205,Sun Jun 18 2023 22:55:49,338.648,string,65536
212,Tue Jun 13 2023 22:56:01,311.5883,string,65536
219,Tue Jun 13 2023 22:57:06,431.8486,string,65536
226,Tue Jun 13 2023 22:58:09,426.0215,string,65536
233,Tue Jun 13 2023 22:59:09,298.9473,string,65536
240,Tue Jun 13 2023 23:00:13,429.1513,string,65536
247,Tue Jun 13 2023 23:06:36,343.0019,string,65536
254,Tue Jun 13 2023 23:07:42,492.627,string,65536
261,Tue Jun 13 2023 23:08:43,358.8054,string,65536
268,Tue Jun 13 2023 23:09:46,456.9297,string,65536
275,Tue Jun 13 2023 23:10:50,492.4295,string,65536
282,Sun Jun 18 2023 23:52:50,525.9611,string,65536
289,Sun Jun 18 2023 23:53:35,376.9746,string,65536
296,Sun Jun 18 2023 23:54:20,466.6812,string,65536
303,Sun Jun 18 2023 23:55:01,479.0054,string,65536
310,Sun Jun 18 2023 23:55:49,379.5215,string,65536
317,Tue Jun 13 2023 21:55:31,257.8711,string,65536
324,Tue Jun 13 2023 21:56:00,47.122,string,65536
331,Tue Jun 13 2023 21:57:06,237.0528,string,65536
338,Tue Jun 13 2023 21:59:09,76.3757,string,65536
345,Tue Jun 13 2023 22:00:13,266.1458,string,65536
352,Tue Jun 13 2023 22:06:05,239.5105,string,65536
359,Tue Jun 13 2023 22:06:35,268.9002,string,65536
366,Tue Jun 13 2023 22:07:41,235.6071,string,65536
373,Tue Jun 13 2023 22:09:46,226.6926,string,65536
380,Tue Jun 13 2023 22:10:49,278.6387,string,65536
387,Sun Jun 18 2023 22:52:15,522.1927,string,65536
394,Sun Jun 18 2023 22:52:50,504.5829,string,65536
401,Sun Jun 18 2023 22:54:20,270.0646,string,65536
408,Sun Jun 18 2023 22:55:01,266.797,string,65536
